file,rank,index,phi_index,theta_index,phi_deg,theta_deg,predicted_rss,predicted_rss_db,selected_by_omp,omp_order,omp_coeff_real,omp_coeff_imag,omp_coeff_abs
seed1080-epoch60-47.mat,4,1454,72,14,324.0,66.3157894736842,5.4500778889909895e-11,-102.63596494164452,True,8,2.2921601632532083,0.4899071310339853,2.3439298647875377
seed1080-epoch60-47.mat,5,1455,72,15,324.0,71.05263157894737,4.270839237818791e-11,-103.69485759020148,True,4,-1.0655285190423855,-0.4514546614729999,1.1572218180877685
seed1080-epoch60-47.mat,6,1453,72,13,324.0,61.57894736842105,3.437918352777736e-11,-104.63703178352137,True,3,-1.4659133410760514,-0.11763667892610491,1.4706258231696856
seed1080-epoch60-47.mat,7,1476,73,16,328.5,75.78947368421052,3.3228465118329e-11,-104.78488412096144,True,6,3.7869801428805654,1.0453965781956482,3.928622227737719
seed1080-epoch60-47.mat,8,1472,73,12,328.5,56.84210526315789,3.282460414588684e-11,-104.83799179583885,True,5,1.2720599846625473,-1.445336297634496,1.9253918089156483
seed1080-epoch60-47.mat,9,38,1,18,4.5,85.26315789473684,2.1276079856247243e-11,-106.7210634706712,True,10,0.06881672174800046,-0.36660318563583233,0.37300621564590886
seed1080-epoch60-47.mat,10,39,1,19,4.5,90.0,2.111747582356216e-11,-106.75355937789546,True,2,-0.23702767648885892,0.6000970243171442,0.6452120256287838
seed1158-epoch2-58.mat,1,1492,74,12,333.0,56.84210526315789,1.3626585753864773e-12,-118.65581076420935,True,7,0.016032897288929968,1.2873145549489522,1.2874143921748336
seed1158-epoch2-58.mat,2,1491,74,11,333.0,52.10526315789473,9.595099237716398e-13,-120.17905269440162,True,3,-0.17116918507418652,-0.8624635844236891,0.879285121206949
seed1158-epoch2-58.mat,3,1512,75,12,337.5,56.84210526315789,8.060679944701943e-13,-120.9357444768743,True,1,0.6095121573343281,0.6169302501344792,0.8672416061682798
seed1158-epoch2-58.mat,4,1493,74,13,333.0,61.57894736842105,7.559168677291617e-13,-121.21468514710466,True,10,0.2980850158918518,-0.7401169277969356,0.797889555960485
seed1158-epoch2-58.mat,5,1513,75,13,337.5,61.57894736842105,5.759725921032632e-13,-122.39522786779145,True,4,-0.49879136432523935,-0.1314525492313313,0.5158222541000429
